"Name","model.r_max","model.l_max","model.num_layers","model.num_tensor_features","model.num_scalar_features","model.allegro_mlp_hidden_layers_width","test0_epoch/forces_mae","test0_epoch/forces_rmse","test0_epoch/per_atom_energy_mae","test0_epoch/per_atom_energy_rmse","test0_epoch/total_energy_mae","test0_epoch/stress_mae","test0_epoch/stress_rmse","test0_epoch/weighted_sum","val0_epoch/total_energy_mae","val0_epoch/stress_mae","val0_epoch/per_atom_energy_mae","val0_epoch/forces_mae","val0_epoch/forces_rmse","val0_epoch/per_atom_energy_rmse","val0_epoch/stress_rmse","val0_epoch/weighted_sum"
"hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed0","5","2","1","64","64","512","0.18703211363312697","0.2946129448110682","0.02330988922404073","0.03272427360301789","2.2157095689571022","0.007807785145573873","0.01540206015111236","0.1259225026252597","2.2088953295853577","0.0075806816359462684","0.023562812645780896","0.1973272053784782","0.3674730914695207","0.034666000342327","0.014981268101792684","0.13262421213774142"
"hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed2","5","2","1","64","64","512","0.2013592030062295","0.3128308043425988","0.025404441987406386","0.03512446701052735","2.3970694783992728","0.00878180341701688","0.016903306195002684","0.13569617997005665","2.3798241833549283","0.008620580865123632","0.024937789324182075","0.20821101378634552","0.3693446284211088","0.03713905749345141","0.016377443809494675","0.14014477631933622"
"hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed1","5","2","1","64","64","512","0.1969918924152152","0.30563214703181235","0.025256203360533403","0.0333867264228636","2.426328487475367","0.007704788186602914","0.01512709254364934","0.13246671748403113","2.3907754175549996","0.007768005056421942","0.02556250150027049","0.20322370449675095","0.346492363567134","0.03770486745474064","0.015726191805679256","0.1365914191151101"
"hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed0","5","2","1","64","64","512","0.2073625417650059","0.3254574308216974","0.025017574879117634","0.03178317484846793","2.3604962945544634","0.00829255361117165","0.015994951420685913","0.1394797171501145","2.376574006018582","0.008569105222079083","0.026174644683793356","0.21380852903056952","0.35460612634276767","0.04312277960886864","0.02076156644533969","0.14382669377321378"
"hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold2_seed2","5","2","1","64","64","256","0.2064861617415326","0.32360459916824674","0.025685400110005512","0.03546676030714785","2.4539393105895067","0.008406872325644646","0.016462970719725745","0.1389495433595757","2.5088418149825165","0.00816320036664333","0.02662125951889121","0.21222460007376895","0.3313409775713799","0.0415643220626475","0.01603864688773866","0.1426569904259661"
"hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold2_seed1","5","2","1","64","64","256","0.20635709411902473","0.3237873204161528","0.025370468872261968","0.03488616234476836","2.392436413362589","0.008640593982155028","0.0169347091087112","0.13893736874180754","2.437791953352485","0.008608484778476096","0.02557955044967549","0.211501638678595","0.3274728314355976","0.04103635219830653","0.018853534018310532","0.1423141263663333"
"hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold2_seed0","5","2","1","64","64","256","0.20087201590814857","0.3113026781545099","0.02516062124131887","0.03714856664385044","2.365526114832961","0.008274519330971182","0.016285887088852997","0.13520558420951354","2.42290896969033","0.008118399480602032","0.02546425438052491","0.2062324163537864","0.3227291711493814","0.04247647778851679","0.016876131373402038","0.1386848034090118"
"hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold1_seed2","5","2","1","64","64","256","0.2114371667240995","0.33236664896520124","0.025257814026882333","0.03441321320756651","2.3867666738605537","0.00908444789725362","0.01750194173659922","0.1424240440482","2.404551227305703","0.00879162521225604","0.025455424453021284","0.22103054246408108","0.4030019867098792","0.03365980854114509","0.01680865015019189","0.14864175234162472"
"hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold1_seed1","5","2","1","64","64","256","0.20466469348898167","0.3187003116059768","0.024859968644230016","0.036209892752732134","2.3574706503936675","0.008452246237528539","0.016691326657565612","0.13775527367146745","2.393373481377303","0.008356115362318783","0.02537266080298393","0.21495141673941656","0.3964720759561279","0.03541959136117093","0.016419537721776133","0.1444979787083129"
"hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold1_seed0","5","2","1","64","64","256","0.19821039052043377","0.3104979786998561","0.024172116340643264","0.03363336695415966","2.284227492947319","0.008126284423838682","0.015781133101333805","0.13339274674945129","2.2978169041714724","0.007928497292500647","0.024684090299133574","0.20745805236059903","0.3811878518447605","0.03652468158386833","0.015680608183329434","0.13941840974528424"
"hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold0_seed2","5","2","1","64","64","256","0.2040851764561191","0.3230076436173852","0.025059997390510756","0.03290441912383732","2.4132195348456675","0.008343070213485453","0.016144552637840454","0.1373407312570211","2.3870019301512","0.008516368920724887","0.024981659159804458","0.2104304217265053","0.3491338470893942","0.03787578625318764","0.017586353851371403","0.14157121011188414"
"hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold0_seed1","5","2","1","64","64","256","0.20577837061058823","0.3196374559615511","0.0258153463895702","0.03546080998717205","2.3912264177055538","0.007859487167098804","0.015645818541246224","0.13830554021179542","2.4004807215892425","0.007782908361109892","0.025850675365462955","0.21308281412166544","0.3555699073644841","0.03909334328945793","0.01578162259358842","0.14308636961153268"
"hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold0_seed0","5","2","1","64","64","256","0.20707326850191032","0.3381436627951831","0.024387096014383745","0.03208206070472186","2.3031173629377197","0.008250667032703636","0.01603007447944447","0.13926733153851964","2.319116073117754","0.008678138894343454","0.025275222684201484","0.2135204804142144","0.36794579449129194","0.04287611012958976","0.024271536991096288","0.14366121994412512"
"hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold2_seed2","5","2","1","64","64","128","0.21428535948364863","0.33039632366195115","0.027057858172818704","0.03945488506031902","2.479680677699355","0.008647289899321809","0.016697985703192388","0.14417773789260918","2.5548931614405865","0.00848042634099681","0.027920200882495503","0.22001111819056585","0.3417241585216805","0.046298794748347215","0.016491699911540647","0.1479011416965225"
"hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold2_seed1","5","2","1","64","64","128","0.207937389446198","0.3261984308795","0.02526947062927071","0.03618737567233017","2.3942144248012056","0.008520781237809867","0.016485253120175104","0.1399362957090055","2.4731636887225714","0.008413805587345361","0.02605306268214688","0.2134528009252814","0.33059893674777574","0.03948375840168479","0.018505026666387796","0.14353997695565596"
"hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold2_seed0","5","2","1","64","64","128","0.20878086253534264","0.3284741364242192","0.02506722443302127","0.03497298682911134","2.374263809925702","0.008443036055687903","0.016310238134044207","0.1404629770077941","2.467590361912436","0.00829729112083972","0.02657008957105548","0.21439492721899625","0.33591540565953004","0.044929768571732746","0.01799970566092122","0.14412827274397183"
"hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold1_seed2","5","2","1","64","64","128","0.21086696433269933","0.32820783921022584","0.025278517115252815","0.03556860472304314","2.424712512576828","0.008137033948385124","0.016097625661996615","0.14173753397973485","2.3951681172013184","0.008048926895275914","0.025643924657700705","0.2203021810612684","0.3916573748580463","0.03858338418415308","0.016788481224574076","0.147920738817145"
"hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold1_seed1","5","2","1","64","64","128","0.21020941436418084","0.3282673593621035","0.02576348294171044","0.035330079743816696","2.455543991124482","0.00847473300255829","0.016254410701155415","0.14142240166071987","2.4560732115711987","0.008231138097554295","0.025445371529564553","0.21971815127778813","0.3890749196501515","0.034132899542500546","0.015801762298971376","0.1475938340507609"
"hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold1_seed0","5","2","1","64","64","128","0.2036876460181201","0.3235938620305738","0.02472261186153311","0.035299098166850416","2.367697233658423","0.00808089811547735","0.0156805809005603","0.13698851796913775","2.332192427287637","0.008051755937922558","0.024879927775838116","0.21272585358876772","0.3720123866828923","0.03579410025113932","0.017562436989134896","0.1429271908639775"
"hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold0_seed2","5","2","1","64","64","128","0.20847416051031903","0.3231477573099757","0.02559531213158328","0.034005248890937374","2.43743193891488","0.009307071120909614","0.01778891046234763","0.14055236994302994","2.432740645577843","0.009267655723996014","0.02557707777495576","0.21592606619968693","0.369980945911206","0.03870159741520782","0.01788476996184559","0.1454417339586737"
"hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold0_seed1","5","2","1","64","64","128","0.21034475299778777","0.3297152616548721","0.025829504643639683","0.035523023765072076","2.4396372826471477","0.008748483073747924","0.016842790461978573","0.14160235830758852","2.445710801798476","0.009010379026961291","0.02564637912035379","0.21767130430729728","0.363213280543642","0.03780210816905429","0.0233356717264517","0.14650619829156908"
"hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold0_seed0","5","2","1","64","64","128","0.20832663461224168","0.3190859383942918","0.02468480104090226","0.033229429686671745","2.354390231612995","0.008800087513278957","0.016765643317490322","0.14027656209848632","2.3739849462879756","0.009277153309633444","0.0258546047431707","0.21535166842594064","0.35172167157172346","0.045855423561947946","0.026999578109983376","0.14507061656290843"
"hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512_fold2_seed2","5","2","1","32","64","512","0.2139018519125353","0.33101668185029687","0.026690486969403775","0.0381355957971812","2.507014723229741","0.008663735124491135","0.017106856393661773","0.14392600606195327","2.603685279194714","0.00847569974912664","0.027993506386780335","0.21950701193100303","0.33673835570828","0.04875374012801402","0.01847041519059455","0.14756890258769867"
"hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512_fold2_seed1","5","2","1","32","64","512","0.2258844380670391","0.3466018853023486","0.02617805761169663","0.0339317324190115","2.529667051744944","0.00860827264479227","0.016610956286780075","0.15178429969846657","2.6078819215994473","0.00853624479964149","0.027834643927350657","0.231946702948011","0.35364862521614004","0.04555094904556005","0.019417682268799464","0.1557707356752492"
"hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512_fold2_seed0","5","2","1","32","64","512","0.2141266883851671","0.334417681566485","0.02559038160196959","0.03770424293268602","2.385146237054434","0.008515197898962074","0.016468961262047326","0.14401058879387338","2.462209479238487","0.00843751610510601","0.026040671638262285","0.21975514415181008","0.34283529334904594","0.04330999107311964","0.017703803202380675","0.1476938918665318"
"hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512_fold1_seed2","5","2","1","32","64","512","0.20852059881504445","0.3230434015976717","0.024588160767719712","0.032832012792459966","2.344070668317862","0.00871984721691473","0.01663045558865731","0.14037650370977384","2.388202132297641","0.008566547063556605","0.025752964026346588","0.21867175597005784","0.40160539901107145","0.03764106161546687","0.01704091861622191","0.14701979525155465"
"hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512_fold1_seed1","5","2","1","32","64","512","0.2138132389120018","0.33604377913358413","0.025648303897182135","0.03349713353343055","2.447593779368334","0.008619618346335761","0.01665816386962763","0.14383948300204827","2.478387161438228","0.008518177737641656","0.026293026380645616","0.2233523670677524","0.3948896382502962","0.03672517595014462","0.016652358423394083","0.15009033977906985"
"hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512_fold1_seed0","5","2","1","32","64","512","0.2018569268285737","0.31348963242919536","0.024464649802913147","0.03760921583458012","2.320477527421943","0.007992807399403402","0.015577126031365926","0.1357517260028511","2.3148878335089744","0.007926539090496936","0.024468158236309677","0.21148101822895812","0.3805695439646248","0.03471079765655455","0.015797832837713705","0.1420616124598242"
"hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512_fold0_seed2","5","2","1","32","64","512","0.20867235055398503","0.32153186143893747","0.026930404611991924","0.038959356108117016","2.487912861995546","0.008893150885808212","0.01713898279008923","0.14056416716390063","2.4801336263128984","0.008858686505097699","0.026801598358040565","0.2161287702825874","0.343658393335031","0.04137891236616284","0.01814210673985611","0.14545667467256387"
"hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512_fold0_seed1","5","2","1","32","64","512","0.20695304088169497","0.318727706928628","0.02517627115667612","0.0324023169747316","2.4401011402466697","0.008381668942609393","0.01614219275379622","0.13924171103692973","2.44650844859849","0.008440095367774784","0.026206506417270087","0.21391733680676203","0.3669270478616507","0.04245785440223848","0.018404235899505333","0.14385625961775975"
"hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512_fold0_seed0","5","2","1","32","64","512","0.20727975721715977","0.32061602410172957","0.025223510583443604","0.033752441308203","2.385533296131845","0.008541684980673803","0.016204541983511418","0.13950991442050367","2.3903640226545475","0.008822682373850019","0.026138628684044204","0.2138603956245005","0.35601898626649375","0.04042354829233999","0.01934349246113533","0.1439437561744121"
"hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256_fold2_seed2","5","2","1","32","64","256","0.22049149195207","0.33826230890828785","0.027124404602484505","0.03914673022389984","2.480104519318284","0.009153300301750412","0.018141242902701672","0.1484280461809177","2.583977030818644","0.00881601110586777","0.028495619180677893","0.22661982803893616","0.3464610944877606","0.049925415105830415","0.01789071548724983","0.15236693814176555"
"hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256_fold2_seed1","5","2","1","32","64","256","0.22068424390509467","0.34128505091893546","0.0269601713326432","0.035510295604788376","2.552142287558745","0.009285241960779188","0.01761775533669466","0.14859609757377443","2.6233728824557043","0.009291095135873407","0.028035717253019055","0.2267164419980864","0.3496603855449218","0.0447384149835463","0.020944949701955897","0.15258072625729177"
"hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256_fold2_seed0","5","2","1","32","64","256","0.21408280080561584","0.3375448727086674","0.02547943795963732","0.034832731256288926","2.467160690921631","0.0084890597193125","0.01644426739140575","0.1439716575160953","2.5603016320790974","0.008449511314635737","0.02703457660860557","0.21913887294069612","0.3370799349872934","0.04365860494376841","0.01877935584017822","0.14730547376985928"
"hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256_fold1_seed2","5","2","1","32","64","256","0.20833481680695173","0.32180365150479695","0.024978075334845622","0.033102522902629196","2.3682688744130727","0.00930183140496206","0.017830540902254798","0.14045085132640112","2.3644049409329124","0.009076705014368948","0.02557017502112501","0.2185086584402564","0.39681996862034175","0.03699322960406668","0.0184787720518172","0.1470779042420154"
"hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256_fold1_seed1","5","2","1","32","64","256","0.21567659219971","0.334923818419715","0.02605783606011264","0.037551093329887354","2.4348688874570334","0.009119863271466569","0.01756596082998298","0.14523531615568788","2.45305502303554","0.008965031357643252","0.02680184977828889","0.22517179115143135","0.4018365461345315","0.0381748626417588","0.017516227751432644","0.15144101567488075"
"hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256_fold1_seed0","5","2","1","32","64","256","0.20770481529344967","0.3287566844070924","0.025226361280705677","0.037380336656986105","2.3136845812613513","0.007948378133083233","0.015433772192863834","0.13959442867474042","2.316777404007582","0.00791202525031675","0.02513986112935425","0.2172227716848751","0.38853540947898546","0.03623679596291889","0.01598553412646851","0.14584314574514515"
"hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256_fold0_seed2","5","2","1","32","64","256","0.214771298378442","0.3371946570375249","0.026325878718155334","0.03503269394394437","2.4902118389729524","0.00907104645066084","0.017492854424420216","0.14462719682772074","2.47571906409791","0.00917750206080858","0.026630682981356155","0.2218674269827544","0.35805453318836045","0.04100781564674885","0.017879286040782438","0.14933473136367487"
"hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256_fold0_seed1","5","2","1","32","64","256","0.211852290707029","0.3259154698274633","0.026521681017174455","0.03538341685654718","2.4620874099971997","0.008737779988985244","0.01672676112565904","0.14259974626438496","2.473575837813432","0.008931656548116488","0.02729224228040042","0.2187226424660454","0.36862465033014336","0.04337035172960589","0.02174447667203895","0.1471936286748103"
"hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256_fold0_seed0","5","2","1","32","64","256","0.21150013507237445","0.3312334693279257","0.02630791265940508","0.035346184995576735","2.448941496531553","0.008058956907685376","0.015567701839471756","0.14214195511802977","2.5050893272382133","0.00835838650645528","0.027392659659010377","0.2185778704173715","0.3800675168678781","0.04462110593637732","0.02009480813431849","0.1469111295156443"
"hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128_fold2_seed2","5","2","1","32","64","128","0.21734313655413195","0.33662356355343354","0.027481052271058168","0.04065679039792584","2.485093394435236","0.009433463571393826","0.018118378164583303","0.1464536114376645","2.574969997855785","0.00917825671277519","0.02843520183756111","0.2235361442560702","0.3481285599896012","0.04612819470158865","0.017491780114565078","0.15045656358500595"
"hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128_fold2_seed1","5","2","1","32","64","128","0.22366953782992535","0.34464633064965067","0.02702084600232667","0.03531603830137184","2.54630043508685","0.008304478567039133","0.015939600732326788","0.15023828554834964","2.6198420820562034","0.008220813375390637","0.02785285270302598","0.22954065672482263","0.35249028585071124","0.03993205316803245","0.016610720885653504","0.15408428978064376"
"hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128_fold2_seed0","5","2","1","32","64","128","0.2195589350498536","0.3370928541826674","0.026854375307450107","0.03787993722236786","2.491120227447571","0.008891607545960136","0.016728735830174018","0.14772488574275175","2.5516936040582743","0.008744764337579876","0.027127670321276127","0.22554772264270792","0.3467518262829866","0.042613703843742246","0.017165100243912983","0.15162016988021274"
"hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128_fold1_seed2","5","2","1","32","64","128","0.21626909895008545","0.34332551849355786","0.025404148164358417","0.03381592891524093","2.4295620192157985","0.00949065235371277","0.018416690894580295","0.14573849216462434","2.4377316666844733","0.008967275791066407","0.025633101887491655","0.22576738135435517","0.410017933962006","0.033896787487512736","0.017423387567595854","0.1518182113734462"
"hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128_fold1_seed1","5","2","1","32","64","128","0.21566525667893371","0.3369456340826122","0.026245074327862404","0.035849751386458156","2.484839913157253","0.009410396343228634","0.01823380490907689","0.14532589232704296","2.49322661652927","0.009120201908022004","0.026790472155136406","0.2258409560233193","0.41683566363655694","0.03743807199673748","0.018094362671463464","0.15193214896081125"
"hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128_fold1_seed0","5","2","1","32","64","128","0.21303549191997237","0.3295495288788607","0.025868965859681858","0.0398803474869426","2.407825341682144","0.00828771635672953","0.016108656538136586","0.14322153251021763","2.3467604024048025","0.008030668817311973","0.02560406095817643","0.2223272156272352","0.4044442851891268","0.03681538913031586","0.015223092729892772","0.14924646793095708"
"hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128_fold0_seed2","5","2","1","32","64","128","0.21703078981211577","0.33475527613848977","0.02762396414649143","0.04031571265194585","2.5776335427756547","0.00968418698572772","0.01855191289280211","0.14633247538678254","2.5383298785246464","0.009665390179753784","0.027142541579311993","0.22457202762431297","0.3661745963232276","0.04093001246843751","0.019476787623718565","0.151281298385379"
"hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128_fold0_seed1","5","2","1","32","64","128","0.2193397159503243","0.33833401189690776","0.026237767660229547","0.03567650108580037","2.4861062069711743","0.009077488971118123","0.017467411168725838","0.14763369459808418","2.541415488478433","0.009432059809336923","0.02746014672495167","0.22677468132786996","0.36955013489717575","0.04517744790365445","0.022864653851874087","0.1526578382677878"
"hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128_fold0_seed0","5","2","1","32","64","128","0.21311541717630716","0.33579897868818953","0.026029207896930563","0.034621043647046566","2.4340397864290724","0.009385183661005632","0.017840194465122337","0.14363723234522935","2.4439113035933344","0.009366613313143772","0.026612417584868753","0.22026806560874893","0.3716263882704984","0.04023305606802458","0.018623924028980107","0.14834448724803828"
"hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512_fold2_seed2","5","2","1","16","64","512","0.22830239505418717","0.35336032947677665","0.028496013783816908","0.042462772748081294","2.5473176968754396","0.00842353901320631","0.01666875169588007","0.1533447926555702","2.677924452116334","0.008147786367573882","0.03018090989426408","0.2351015868152275","0.3623412694969142","0.053166393156965","0.016367271911233643","0.15774940670848667"
"hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512_fold2_seed1","5","2","1","16","64","512","0.22942003302263184","0.35214417193913605","0.027539547381751076","0.03771161744874546","2.5495702621125087","0.010351078277140713","0.019701668590750353","0.1547015546768666","2.655597079054804","0.010150019953399906","0.029265749639924357","0.23505967536512623","0.3582522485747116","0.05155981696385134","0.02097421106208522","0.1583684212727794"
"hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512_fold2_seed0","5","2","1","16","64","512","0.22215236852723497","0.3503088719850339","0.02729577239267608","0.03593761005485353","2.610177395848084","0.008295963903635753","0.015723944761087863","0.1492409644255963","2.655142001598144","0.008318290330061578","0.02802712971451434","0.22726153055637127","0.34891414608208127","0.04248787124480477","0.017240093794184435","0.1526192225761134"
"hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512_fold1_seed2","5","2","1","16","64","512","0.2269203813205436","0.35248206497308104","0.02802302594248972","0.035669061405003","2.6524632223521873","0.008001634253669034","0.01588402189347886","0.1522905651093605","2.6596114625447234","0.007781967111681283","0.0286735344784894","0.23696555128135696","0.4157050523124252","0.03749062586460664","0.014937665203394302","0.15883552995182068"
"hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512_fold1_seed1","5","2","1","16","64","512","0.22773737000528815","0.3520360066237978","0.027264181064817997","0.03614631545450287","2.5910576446484","0.009591850554337492","0.018311795470188148","0.15334117033141664","2.5854211710986226","0.009368190926363444","0.028062836711902035","0.23756611070274025","0.4164242925148039","0.03796781692200205","0.01809007579344256","0.1597443834869474"
"hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512_fold1_seed0","5","2","1","16","64","512","0.22333454140159695","0.34512061151021795","0.027025425513168173","0.04160948024294656","2.5184082387819573","0.009021409063769897","0.01740355161767139","0.1502537858182535","2.491404347463099","0.008984726041173742","0.026872271529808943","0.23308256970315216","0.3945506935820894","0.038301652755506885","0.017806927596393664","0.15665288036469424"
"hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512_fold0_seed2","5","2","1","16","64","512","0.2223817742775188","0.3429268189289347","0.026500474705667444","0.0345489676648562","2.4771069828198695","0.009463882268713511","0.017922322634221225","0.1497656084907822","2.493887363209363","0.0092759959902125","0.026422882707642925","0.22972431288714815","0.3526190272799659","0.04074447949874987","0.01761232449157735","0.15453340035289953"
"hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512_fold0_seed1","5","2","1","16","64","512","0.2156591005286276","0.3309377134843024","0.026414257742424344","0.03456155030012662","2.5043954451830186","0.00919662841183226","0.017817817020669705","0.1452537499272317","2.5111701302755556","0.00917664538075313","0.026735393793851554","0.22325329446740616","0.36465212952987536","0.04003243721577287","0.018409441290122425","0.15024758225898668"
"hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512_fold0_seed0","5","2","1","16","64","512","0.22290007995556585","0.34371814265940753","0.027371583570174458","0.037079598887789104","2.499656283104042","0.009286393532212422","0.017504879209035592","0.1500596765743918","2.6046203629125664","0.009451727598194489","0.029047565456537496","0.2306584538755274","0.3690382738458846","0.04639568278285938","0.01893846593230759","0.15524030854194434"
"hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256_fold2_seed2","5","2","1","16","64","256","0.22966079208877713","0.351978722584501","0.028171269024067684","0.03874702132193359","2.626331236968326","0.009299552244216525","0.017736932887456494","0.15452236420484655","2.705074754845508","0.009007050557405631","0.029639961867020975","0.23611728644767144","0.36048644447395367","0.04774965426708872","0.017456085192922504","0.15869316510770703"
"hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256_fold2_seed1","5","2","1","16","64","256","0.226793423665038","0.35049490560842794","0.028401635643413806","0.036346217557792514","2.6516526702626524","0.00961942317199435","0.017910760685244293","0.15274418944993648","2.7283520849488143","0.009490397230746477","0.02979172434248726","0.2320001761897248","0.35561790563402096","0.04997572574475811","0.019936062230829336","0.15614553242891305"
"hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256_fold2_seed0","5","2","1","16","64","256","0.22509312973023937","0.344575151248925","0.028233570473957248","0.03642153770055952","2.639031444068475","0.008848894435936809","0.016663360739370862","0.15136990023532035","2.706614809635324","0.00879294070162723","0.029109866047377787","0.23131872816899324","0.3534272257317304","0.04600178862989587","0.019067573787301156","0.15545881305312792"
"hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256_fold1_seed2","5","2","1","16","64","256","0.2313784455503263","0.3615350697629416","0.02713783194057008","0.036312376405501515","2.5130852163884017","0.00992301234042486","0.019016675001531924","0.15584388707851984","2.5431650498103457","0.009459682139787534","0.027561565080670848","0.2412174160413851","0.4323072702251938","0.03762806221977588","0.017969413110713137","0.1621700581663765"
"hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256_fold1_seed1","5","2","1","16","64","256","0.2297795171929335","0.35358816361775386","0.02730806569735185","0.03532687043505554","2.6531678548263","0.010060013642493143","0.01904774567334053","0.15483926666324155","2.674856519957371","0.009930120934776146","0.028531954423714968","0.23945412981542816","0.4165444935195548","0.03989281084625112","0.019472129935588486","0.1611775193232175"
"hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256_fold1_seed0","5","2","1","16","64","256","0.2200713880147246","0.3386158113888567","0.025524414885824596","0.03620387330481235","2.414375009135041","0.008347224407113205","0.016180886256501704","0.1478654529710511","2.3764972555311714","0.00831311071041648","0.02560049206135621","0.22983438081996616","0.40521393560057595","0.03557232432469522","0.01652643494012866","0.15427825395815897"
